Time Stamp,ID,Extended,Dir,Bus,LEN,D1,D2,D3,D4,D5,D6,D7,D8
-1709726737938321,000003A2,false,Rx,0,8,20,00,28,84,03,FF,00,70,
-1709726737938065,000003A4,false,Rx,0,8,00,00,00,00,00,00,00,00,
-1709726737838226,0000039F,false,Rx,0,8,33,00,00,00,00,00,22,11,
-1709726737837970,000003A2,false,Rx,0,8,20,00,28,88,03,FF,00,7C,
-1709726737837714,000003A4,false,Rx,0,8,00,00,00,00,00,00,00,00,
-1709726737737876,0000039F,false,Rx,0,8,33,00,00,00,00,00,23,10,
-1709726737737620,000003A2,false,Rx,0,8,20,00,28,8C,03,FF,00,78,
-1709726737737364,000003A4,false,Rx,0,8,00,00,00,00,00,00,00,00,
-1709726737637483,0000039F,false,Rx,0,8,33,00,00,00,00,00,24,17,
-1709726737637227,000003A2,false,Rx,0,8,20,00,28,90,03,FF,00,64,
-1709726737636971,000003A4,false,Rx,0,8,00,00,00,00,00,00,00,00,
-1709726737537346,0000039F,false,Rx,0,8,33,00,00,00,00,00,25,16,
-1709726737537090,000003A2,false,Rx,0,8,20,00,28,94,03,FF,00,60,
-1709726737536834,000003A4,false,Rx,0,8,00,00,00,00,00,00,00,00,
-1709726737436910,0000039F,false,Rx,0,8,33,00,00,00,00,00,26,15,
-1709726737436654,000003A2,false,Rx,0,8,20,00,28,98,03,FF,00,6C,
-1709726737436398,000003A4,false,Rx,0,8,00,00,00,00,00,00,00,00,
-1709726737336730,0000039F,false,Rx,0,8,33,00,00,00,00,00,27,14,
-1709726737336474,000003A2,false,Rx,0,8,20,00,28,9C,03,FF,00,68,
-1709726737336218,000003A4,false,Rx,0,8,00,00,00,00,00,00,00,00,
-1709726737236380,0000039F,false,Rx,0,8,33,00,00,00,00,00,28,1B,
-1709726737236167,000003A2,false,Rx,0,8,20,00,28,A0,03,FF,00,54,
-1709726737235911,000003A4,false,Rx,0,8,00,00,00,00,00,00,00,00,
-1709726737136072,0000039F,false,Rx,0,8,33,00,00,00,00,00,29,1A,
-1709726737135859,000003A2,false,Rx,0,8,20,00,28,A4,03,FF,00,50,
-1709726737135603,000003A4,false,Rx,0,8,00,00,00,00,00,00,00,00,
-1709726737035736,0000039F,false,Rx,0,8,33,00,00,00,00,00,2A,19,
-1709726737035523,000003A2,false,Rx,0,8,20,00,28,A8,03,FF,00,5C,
-1709726737035267,000003A4,false,Rx,0,8,00,00,00,00,00,00,00,00,
-1709726736935685,0000039F,false,Rx,0,8,33,00,00,00,00,00,2B,18,
-1709726736935429,000003A2,false,Rx,0,8,20,00,28,AC,03,FF,00,58,
-1709726736935173,000003A4,false,Rx,0,8,00,00,00,00,00,00,00,00,
-1709726736835163,0000039F,false,Rx,0,8,33,00,00,00,00,00,2C,1F,
-1709726736834950,000003A2,false,Rx,0,8,20,00,28,B0,03,FF,00,44,
-1709726736834694,000003A4,false,Rx,0,8,00,00,00,00,00,00,00,00,
-1709726736734984,0000039F,false,Rx,0,8,33,00,00,00,00,00,2D,1E,
-1709726736734770,000003A2,false,Rx,0,8,20,00,28,B4,03,FF,00,40,
-1709726736734514,000003A4,false,Rx,0,8,00,00,00,00,00,00,00,00,
-1709726736634505,0000039F,false,Rx,0,8,33,00,00,00,00,00,2E,1D,
-1709726736634292,000003A2,false,Rx,0,8,20,00,28,B8,03,FF,00,4C,
-1709726736634036,000003A4,false,Rx,0,8,00,00,00,00,00,00,00,00,
-1709726736534368,0000039F,false,Rx,0,8,33,00,00,00,00,00,2F,1C,
-1709726736534155,000003A2,false,Rx,0,8,20,00,28,BC,03,FF,00,48,
-1709726736533899,000003A4,false,Rx,0,8,00,00,00,00,00,00,00,00,
-1709726736434188,0000039F,false,Rx,0,8,33,00,00,00,00,00,20,13,
-1709726736433975,000003A2,false,Rx,0,8,20,00,28,80,03,FF,00,74,
-1709726736433719,000003A4,false,Rx,0,8,00,00,00,00,00,00,00,00,
-1709726736333539,0000039F,false,Rx,0,8,33,00,00,00,00,00,21,12,
-1709726736333283,000003A2,false,Rx,0,8,20,00,28,84,03,FF,00,70,
-1709726736333027,000003A4,false,Rx,0,8,00,00,00,00,00,00,00,00,
-1709726736233317,0000039F,false,Rx,0,8,33,00,00,00,00,00,22,11,
-1709726736233061,000003A2,false,Rx,0,8,20,00,28,88,03,FF,00,7C,
-1709726736232805,000003A4,false,Rx,0,8,00,00,00,00,00,00,00,00,
-1709726736133180,0000039F,false,Rx,0,8,33,00,00,00,00,00,23,10,
-1709726736132924,000003A2,false,Rx,0,8,20,00,28,8C,03,FF,00,78,
-1709726736132668,000003A4,false,Rx,0,8,00,00,00,00,00,00,00,00,
-1709726736032922,0000039F,false,Rx,0,8,33,00,00,00,00,00,24,17,
-1709726736032666,000003A2,false,Rx,0,8,20,00,28,90,03,FF,00,64,
-1709726736032410,000003A4,false,Rx,0,8,00,00,00,00,00,00,00,00,
-1709726735932401,0000039F,false,Rx,0,8,33,00,00,00,00,00,25,16,
-1709726735932188,000003A2,false,Rx,0,8,20,00,28,94,03,FF,00,60,
-1709726735931932,000003A4,false,Rx,0,8,00,00,00,00,00,00,00,00,
-1709726735832221,0000039F,false,Rx,0,8,33,00,00,00,00,00,26,15,
-1709726735831965,000003A2,false,Rx,0,8,20,00,28,98,03,FF,00,6C,
-1709726735831709,000003A4,false,Rx,0,8,00,00,00,00,00,00,00,00,
-1709726735732041,0000039F,false,Rx,0,8,33,00,00,00,00,00,27,14,
-1709726735731785,000003A2,false,Rx,0,8,20,00,28,9C,03,FF,00,68,
-1709726735731529,000003A4,false,Rx,0,8,00,00,00,00,00,00,00,00,
-1709726735631563,0000039F,false,Rx,0,8,33,00,00,00,00,00,28,1B,
-1709726735631350,000003A2,false,Rx,0,8,20,00,28,A0,03,FF,00,54,
-1709726735631094,000003A4,false,Rx,0,8,00,00,00,00,00,00,00,00,
-1709726735531341,0000039F,false,Rx,0,8,33,00,00,00,00,00,29,1A,
-1709726735531085,000003A2,false,Rx,0,8,20,00,28,A4,03,FF,00,50,
-1709726735530829,000003A4,false,Rx,0,8,00,00,00,00,00,00,00,00,
-1709726735430905,0000039F,false,Rx,0,8,33,00,00,00,00,00,2A,19,
-1709726735430691,000003A2,false,Rx,0,8,20,00,28,A8,03,FF,00,5C,
-1709726735430435,000003A4,false,Rx,0,8,00,00,00,00,00,00,00,00,
-1709726735330640,0000039F,false,Rx,0,8,33,00,00,00,00,00,2B,18,
-1709726735330384,000003A2,false,Rx,0,8,20,00,28,AC,03,FF,00,58,
-1709726735330128,000003A4,false,Rx,0,8,00,00,00,00,00,00,00,00,
-1709726735230375,0000039F,false,Rx,0,8,33,00,00,00,00,00,2C,1F,
-1709726735230119,000003A2,false,Rx,0,8,20,00,28,B0,03,FF,00,44,
-1709726735229863,000003A4,false,Rx,0,8,00,00,00,00,00,00,00,00,
-1709726735130195,0000039F,false,Rx,0,8,33,00,00,00,00,00,2D,1E,
-1709726735129939,000003A2,false,Rx,0,8,20,00,28,B4,03,FF,00,40,
-1709726735129683,000003A4,false,Rx,0,8,00,00,00,00,00,00,00,00,
-1709726735029732,0000039F,false,Rx,0,8,33,00,00,00,00,00,2E,1D,
-1709726735029518,000003A2,false,Rx,0,8,20,00,28,B8,03,FF,00,4C,
-1709726735029262,000003A4,false,Rx,0,8,00,00,00,00,00,00,00,00,
-1709726734929467,0000039F,false,Rx,0,8,33,00,00,00,00,00,2F,1C,
-1709726734929211,000003A2,false,Rx,0,8,20,00,28,BC,03,FF,00,48,
-1709726734928955,000003A4,false,Rx,0,8,00,00,00,00,00,00,00,00,
-1709726734829159,0000039F,false,Rx,0,8,33,00,00,00,00,00,20,13,
-1709726734828945,000003A2,false,Rx,0,8,20,00,28,80,03,FF,00,74,
-1709726734828689,000003A4,false,Rx,0,8,00,00,00,00,00,00,00,00,
-1709726734729022,0000039F,false,Rx,0,8,33,00,00,00,00,00,21,12,
-1709726734728766,000003A2,false,Rx,0,8,20,00,28,84,03,FF,00,70,
-1709726734728510,000003A4,false,Rx,0,8,00,00,00,00,00,00,00,00,
-1709726734628586,0000039F,false,Rx,0,8,33,00,00,00,00,00,22,11,
-1709726734628330,000003A2,false,Rx,0,8,20,00,28,88,03,FF,00,7C,
-1709726734628074,000003A4,false,Rx,0,8,00,00,00,00,00,00,00,00,
-1709726734528406,0000039F,false,Rx,0,8,33,00,00,00,00,00,23,10,
-1709726734528150,000003A2,false,Rx,0,8,20,00,28,8C,03,FF,00,78,
-1709726734527894,000003A4,false,Rx,0,8,00,00,00,00,00,00,00,00,
-1709726734427970,0000039F,false,Rx,0,8,33,00,00,00,00,00,24,17,
-1709726734427714,000003A2,false,Rx,0,8,20,00,28,90,03,FF,00,64,
-1709726734427458,000003A4,false,Rx,0,8,00,00,00,00,00,00,00,00,
-1709726734327663,0000039F,false,Rx,0,8,33,00,00,00,00,00,25,16,
-1709726734327407,000003A2,false,Rx,0,8,20,00,28,94,03,FF,00,60,
-1709726734327151,000003A4,false,Rx,0,8,00,00,00,00,00,00,00,00,
-1709726734227483,0000039F,false,Rx,0,8,33,00,00,00,00,00,26,15,
-1709726734227227,000003A2,false,Rx,0,8,20,00,28,98,03,FF,00,6C,
-1709726734227014,000003A4,false,Rx,0,8,00,00,00,00,00,00,00,00,
